,Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Bwd_IAT_Mean,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean.1,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,Cat,Sub_Cat,Device
2749,192.168.0.23-223.39.115.148-47472-443-6,192.168.0.23,47472,223.39.115.148,443,6,10/09/2019 01:41:33 AM,122,0,2,0,2896,0,0,0.0,0.0,1448,1448,1448.0,0.0,23737704.91803279,16393.44262295082,122.0,0.0,122,122,0,0.0,0.0,0,0,122,122.0,0.0,122,122,0,0,0,0,0,64,0.0,16393.44262295082,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,74,0,0,0.0,0.0,0,0,122.0,0.0,122,122,Anomaly,Mirai,1,SamsungE_d6
2750,192.168.0.23-108.177.125.157-50816-443-6,192.168.0.23,50816,108.177.125.157,443,6,10/09/2019 01:41:47 AM,146,0,3,0,469,0,0,0.0,0.0,399,31,156.3333333333333,210.1935615886779,3212328.767123288,20547.94520547945,73.0,0.0,73,73,0,0.0,0.0,0,0,146,73.0,0.0,73,73,0,1,0,0,0,96,0.0,20547.94520547945,31,399,217.0,210.1808744867144,44176.0,0,0,0,1,1,0,0,0,0,289.3333333333333,0.0,156.3333333333333,0,0,0,0,0,0,0,0,3,469,-1,253,0,0,0.0,0.0,0,0,73.0,0.0,73,73,Anomaly,Mirai,1,SamsungE_d6
2751,192.168.0.23-114.31.35.40-40798-443-6,192.168.0.23,40798,114.31.35.40,443,6,10/09/2019 01:48:21 AM,69,0,2,0,2896,0,0,0.0,0.0,1448,1448,1448.0,0.0,41971014.49275362,28985.50724637681,69.0,0.0,69,69,0,0.0,0.0,0,0,69,69.0,0.0,69,69,0,0,0,0,0,64,0.0,28985.50724637681,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,82,0,0,0.0,0.0,0,0,69.0,0.0,69,69,Anomaly,Mirai,1,SamsungE_d6
2752,192.168.0.23-1.201.137.64-42846-80-6,192.168.0.23,42846,1.201.137.64,80,6,10/09/2019 01:49:35 AM,133,0,2,0,2920,0,0,0.0,0.0,1460,1460,1460.0,0.0,21954887.21804511,15037.5939849624,133.0,0.0,133,133,0,0.0,0.0,0,0,133,133.0,0.0,133,133,0,0,0,0,0,40,0.0,15037.5939849624,1460,1460,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2190.0,0.0,1460.0,0,0,0,0,0,0,0,0,2,2920,-1,57,0,0,0.0,0.0,0,0,133.0,0.0,133,133,Anomaly,Mirai,1,SamsungE_d6
2753,192.168.0.23-114.31.35.40-40798-443-6,192.168.0.23,40798,114.31.35.40,443,6,10/09/2019 01:48:21 AM,139,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,31251798.56115108,21582.73381294964,69.5,3.535533905932738,72,67,0,0.0,0.0,0,0,139,69.5,3.535533905932738,72,67,0,0,0,0,0,96,0.0,21582.73381294964,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,95,0,0,0.0,0.0,0,0,69.5,3.535533905932738,72,67,Anomaly,Mirai,1,SamsungE_d6
2754,150.109.183.43-192.168.0.23-7100-36888-6,192.168.0.23,36888,150.109.183.43,7100,6,26/05/2019 10:10:57 PM,3153,1,1,0,888,0,0,0.0,0.0,888,888,888.0,0.0,281636.5366317793,634.3165239454488,3153.0,0.0,3153,3153,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1,0,0,20,20,317.1582619727244,317.1582619727244,0,888,592.0,512.6870390403876,262848.0,0,0,0,1,1,0,0,0,1,888.0,0.0,888.0,0,0,0,0,0,0,1,0,1,888,-1,31,0,0,0.0,0.0,0,0,3153.0,0.0,3153,3153,Anomaly,DoS,7,SamsungE_d6
2755,192.168.0.23-223.39.118.183-39072-443-6,192.168.0.23,39072,223.39.118.183,443,6,10/09/2019 01:47:50 AM,158,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,27493670.88607595,18987.3417721519,79.0,4.242640687119285,82,76,0,0.0,0.0,0,0,158,79.0,4.242640687119285,82,76,0,0,0,0,0,96,0.0,18987.3417721519,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,2241,0,0,0.0,0.0,0,0,79.0,4.242640687119285,82,76,Anomaly,Mirai,1,SamsungE_d6
2756,192.168.0.13-192.168.0.23-10000-10107-17,192.168.0.23,10107,192.168.0.13,10000,17,26/05/2019 10:11:13 PM,99916,3,6,120,2078,40,40,40.0,0.0,989,20,346.3333333333334,497.8677200488767,21998.47872212659,90.0756635573882,12489.5,28801.14050321123,83642,560,93905,46952.5,63917.50327179558,92149,1756,99916,19983.2,35798.37276609091,83642,560,0,0,0,0,24,48,30.02522118579607,60.05044237159213,20,989,223.8,403.3991130932794,162730.8444444445,0,0,0,0,0,0,0,0,2,248.6666666666666,40.0,346.3333333333333,0,0,0,0,0,0,3,120,6,2078,-1,-1,3,0,684.6666666666666,134.3738565842826,827,560,19572.4,35838.54110870029,83642,1756,Anomaly,DoS,7,SamsungE_d6
2757,192.168.0.23-223.39.118.183-38898-443-6,192.168.0.23,38898,223.39.118.183,443,6,10/09/2019 01:41:46 AM,72,0,2,0,2832,0,0,0.0,0.0,1448,1384,1416.0,45.25483399593904,39333333.33333334,27777.77777777778,72.0,0.0,72,72,0,0.0,0.0,0,0,72,72.0,0.0,72,72,0,0,0,0,0,64,0.0,27777.77777777778,1384,1448,1426.666666666667,36.95041722813605,1365.333333333333,0,0,0,0,1,0,0,0,0,2140.0,0.0,1416.0,0,0,0,0,0,0,0,0,2,2832,-1,2455,0,0,0.0,0.0,0,0,72.0,0.0,72,72,Anomaly,Mirai,1,SamsungE_d6
2758,192.168.0.23-211.110.226.78-52370-443-6,192.168.0.23,52370,211.110.226.78,443,6,10/09/2019 01:45:17 AM,139,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,31251798.56115108,21582.73381294964,69.5,0.7071067811865476,70,69,0,0.0,0.0,0,0,139,69.5,0.7071067811865476,70,69,0,0,0,0,0,96,0.0,21582.73381294964,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,139,0,0,0.0,0.0,0,0,69.5,0.7071067811865476,70,69,Anomaly,Mirai,1,SamsungE_d6
2759,192.168.0.23-211.188.149.20-45576-443-6,192.168.0.23,45576,211.188.149.20,443,6,10/09/2019 01:41:31 AM,129,0,2,0,2262,0,0,0.0,0.0,1448,814,1131.0,448.3056992722711,17534883.72093023,15503.87596899225,129.0,0.0,129,129,0,0.0,0.0,0,0,129,129.0,0.0,129,129,0,0,0,0,0,64,0.0,15503.87596899225,814,1448,1236.666666666667,366.0400706662229,133985.3333333334,0,0,0,0,1,0,0,0,0,1855.0,0.0,1131.0,0,0,0,0,0,0,0,0,2,2262,-1,30208,0,0,0.0,0.0,0,0,129.0,0.0,129,129,Anomaly,Mirai,1,SamsungE_d6
2760,192.168.0.13-192.168.0.23-10000-10107-17,192.168.0.23,10107,192.168.0.13,10000,17,26/05/2019 10:11:02 PM,35435,9,4,2016,3235,224,224,224.0,0.0,1049,224,808.75,391.1490551354219,148186.8209397488,366.8689149146323,2952.916666666667,6619.398550793148,22624,74,3101,387.6250000000001,503.6756148554345,1524,74,35435,11811.66666666667,10717.78542112751,22624,1191,0,0,0,0,72,32,253.9861718639763,112.8827430506561,224,1049,391.0714285714286,332.3509415537262,110457.1483516484,0,0,0,0,0,0,0,0,0,421.1538461538461,224.0,808.75,0,0,0,0,0,0,9,2016,4,3235,-1,-1,9,0,854.0,1101.672365088641,1633,75,8431.75,10026.08838231541,22624,1191,Anomaly,DoS,7,SamsungE_d6
2761,192.168.0.23-211.188.204.21-50254-443-6,192.168.0.23,50254,211.188.204.21,443,6,20/05/2019 04:56:42 AM,125,1,1,51,0,51,51,51.0,0.0,0,0,0.0,0.0,408000.0,16000.0,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8000.0,8000.0,0,51,17.0,29.44486372867091,867.0,0,0,0,0,1,0,0,0,1,25.5,51.0,0.0,0,0,0,0,0,0,1,51,1,0,-1,693,1,0,0.0,0.0,0,0,125.0,0.0,125,125,Normal,Normal,0,SamsungE_d6
2762,192.168.0.23-223.39.118.176-48706-443-6,192.168.0.23,48706,223.39.118.176,443,6,10/09/2019 01:52:31 AM,74,0,2,0,2686,0,0,0.0,0.0,1460,1226,1343.0,165.4629867976521,36297297.2972973,27027.02702702703,74.0,0.0,74,74,0,0.0,0.0,0,0,74,74.0,0.0,74,74,0,0,0,0,0,40,0.0,27027.02702702703,1226,1460,1382.0,135.0999629903724,18252.0,0,0,0,0,1,0,0,0,0,2073.0,0.0,1343.0,0,0,0,0,0,0,0,0,2,2686,-1,44700,0,0,0.0,0.0,0,0,74.0,0.0,74,74,Anomaly,Mirai,1,SamsungE_d6
2763,192.168.0.23-223.39.115.148-47472-443-6,192.168.0.23,47472,223.39.115.148,443,6,10/09/2019 01:41:36 AM,145,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,29958620.68965517,20689.6551724138,72.5,0.7071067811865476,73,72,0,0.0,0.0,0,0,145,72.5,0.7071067811865476,73,72,0,0,0,0,0,96,0.0,20689.6551724138,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,78,0,0,0.0,0.0,0,0,72.5,0.7071067811865476,73,72,Anomaly,Mirai,1,SamsungE_d6
2764,192.168.0.23-224.0.0.251-5353-5353-17,192.168.0.23,5353,224.0.0.251,5353,17,04/06/2019 11:34:28 PM,945,3,1,231,77,77,77,77.0,0.0,77,77,77.0,0.0,325925.925925926,4232.804232804233,315.0,193.1243122965102,538,203,407,203.5,0.7071067811865476,204,203,0,0.0,0.0,0,0,0,0,0,0,24,8,3174.603174603174,1058.201058201058,77,77,77.0,0.0,0.0,0,0,0,0,0,0,0,0,0,96.25,77.0,77.0,0,0,0,0,0,0,3,231,1,77,-1,-1,3,0,0.0,0.0,0,0,0.0,0.0,0,0,Anomaly,DoS,7,SamsungE_d6
2765,192.168.0.23-211.233.18.24-44026-443-6,192.168.0.23,44026,211.233.18.24,443,6,20/08/2019 03:04:33 AM,143,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,30377622.37762237,20979.02097902098,71.5,0.7071067811865476,72,71,0,0.0,0.0,0,0,143,71.5,0.7071067811865476,72,71,0,0,0,0,0,96,0.0,20979.02097902098,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,147,0,0,0.0,0.0,0,0,71.5,0.7071067811865476,72,71,Anomaly,Mirai,1,SamsungE_d6
2766,192.168.0.23-223.39.118.183-38908-443-6,192.168.0.23,38908,223.39.118.183,443,6,10/09/2019 01:41:46 AM,122,0,2,0,2896,0,0,0.0,0.0,1448,1448,1448.0,0.0,23737704.91803279,16393.44262295082,122.0,0.0,122,122,0,0.0,0.0,0,0,122,122.0,0.0,122,122,0,0,0,0,0,64,0.0,16393.44262295082,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,2147,0,0,0.0,0.0,0,0,122.0,0.0,122,122,Anomaly,Mirai,1,SamsungE_d6
2767,184.72.223.78-192.168.0.23-443-44738-6,192.168.0.23,44738,184.72.223.78,443,6,10/09/2019 01:43:51 AM,73,0,2,0,2648,0,0,0.0,0.0,1448,1200,1324.0,175.3624817342638,36273972.60273973,27397.2602739726,73.0,0.0,73,73,0,0.0,0.0,0,0,73,73.0,0.0,73,73,0,0,0,0,0,64,0.0,27397.2602739726,1200,1448,1365.333333333333,143.1828667590272,20501.33333333334,0,0,0,0,1,0,0,0,0,2048.0,0.0,1324.0,0,0,0,0,0,0,0,0,2,2648,-1,119,0,0,0.0,0.0,0,0,73.0,0.0,73,73,Anomaly,Mirai,1,SamsungE_d6
2768,192.168.0.23-223.39.115.148-47476-443-6,192.168.0.23,47476,223.39.115.148,443,6,10/09/2019 01:41:50 AM,74,0,2,0,31,0,0,0.0,0.0,31,0,15.5,21.92031021678297,418918.9189189189,27027.02702702703,74.0,0.0,74,74,0,0.0,0.0,0,0,74,74.0,0.0,74,74,0,1,0,0,0,64,0.0,27027.02702702703,0,31,20.66666666666666,17.8978583448784,320.3333333333334,0,0,0,1,1,0,0,0,0,31.0,0.0,15.5,0,0,0,0,0,0,0,0,2,31,-1,70,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Anomaly,Mirai,1,SamsungE_d6
2769,192.168.0.23-223.39.118.176-48422-443-6,192.168.0.23,48422,223.39.118.176,443,6,04/09/2019 03:55:28 AM,119,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16806.72268907563,119.0,0.0,119,119,0,0.0,0.0,0,0,119,119.0,0.0,119,119,0,0,0,0,0,40,0.0,16806.72268907563,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,30016,0,0,0.0,0.0,0,0,119.0,0.0,119,119,Anomaly,Mirai,1,SamsungE_d6
2770,192.168.0.13-192.168.0.23-10000-10107-17,192.168.0.23,10107,192.168.0.13,10000,17,26/05/2019 10:11:05 PM,65043,2,4,80,1578,40,40,40.0,0.0,793,20,394.5,432.8791209256152,25490.82914379719,92.24666758913334,13008.6,23589.04329980341,55167,1150,1834,1834.0,0.0,1834,1834,65043,21681.0,29246.0782157198,55167,1150,0,0,0,0,16,32,30.74888919637777,61.49777839275556,20,793,350.1428571428571,399.6921434351813,159753.8095238095,0,0,0,0,0,0,0,0,2,408.5,40.0,394.5,0,0,0,0,0,0,2,80,4,1578,-1,-1,2,0,0.0,0.0,0,0,13008.6,23589.04329980341,55167,1150,Anomaly,DoS,7,SamsungE_d6
2771,192.168.0.13-192.168.0.23-10000-10107-17,192.168.0.23,10107,192.168.0.13,10000,17,26/05/2019 10:11:04 PM,99670,8,7,248,4633,40,20,31.0,7.634508123364223,1017,20,661.8571428571429,444.725544042401,48971.60630079262,150.4966389083977,7119.285714285716,19140.5565083816,72167,71,2972,424.5714285714286,582.2888335819997,1648,71,99670,16611.66666666666,27982.71417619576,72167,73,0,0,0,0,64,56,80.26487408447879,70.23176482391894,20,1017,368.6249999999998,456.1654487865852,208086.9166666666,0,0,0,0,0,0,0,0,0,393.2,31.0,661.8571428571429,0,0,0,0,0,0,8,248,7,4633,-1,-1,8,0,756.5,802.5661966467314,1324,189,19538.0,29844.54126804431,72167,1203,Anomaly,DoS,7,SamsungE_d6
2772,192.168.0.23-1.201.137.64-42844-80-6,192.168.0.23,42844,1.201.137.64,80,6,10/09/2019 01:49:35 AM,142,0,3,0,4380,0,0,0.0,0.0,1460,1460,1460.0,0.0,30845070.42253521,21126.76056338028,71.0,1.414213562373095,72,70,0,0.0,0.0,0,0,142,71.0,1.414213562373095,72,70,0,0,0,0,0,60,0.0,21126.76056338028,1460,1460,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1946.666666666667,0.0,1460.0,0,0,0,0,0,0,0,0,3,4380,-1,61,0,0,0.0,0.0,0,0,71.0,1.414213562373095,72,70,Anomaly,Mirai,1,SamsungE_d6
2773,192.168.0.23-211.173.10.10-57448-443-6,192.168.0.23,57448,211.173.10.10,443,6,10/09/2019 01:42:40 AM,160,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12500.0,160.0,0.0,160,160,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6249.999999999999,6249.999999999999,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,936,0,0,0.0,0.0,0,0,160.0,0.0,160,160,Anomaly,Mirai,1,SamsungE_d6
2774,172.217.25.110-192.168.0.23-443-58444-6,192.168.0.23,58444,172.217.25.110,443,6,10/09/2019 01:47:50 AM,124,0,2,0,2836,0,0,0.0,0.0,1418,1418,1418.0,0.0,22870967.74193548,16129.03225806452,124.0,0.0,124,124,0,0.0,0.0,0,0,124,124.0,0.0,124,124,0,0,0,0,0,64,0.0,16129.03225806452,1418,1418,1418.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2127.0,0.0,1418.0,0,0,0,0,0,0,0,0,2,2836,-1,244,0,0,0.0,0.0,0,0,124.0,0.0,124,124,Anomaly,Mirai,1,SamsungE_d6
2775,192.168.0.23-223.39.115.148-47456-443-6,192.168.0.23,47456,223.39.115.148,443,6,10/09/2019 01:41:31 AM,141,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,30808510.63829787,21276.59574468085,70.5,0.7071067811865476,71,70,0,0.0,0.0,0,0,141,70.5,0.7071067811865476,71,70,0,0,0,0,0,96,0.0,21276.59574468085,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,65,0,0,0.0,0.0,0,0,70.5,0.7071067811865476,71,70,Anomaly,Mirai,1,SamsungE_d6
2776,192.168.0.23-223.39.118.183-44404-443-6,192.168.0.23,44404,223.39.118.183,443,6,11/07/2019 01:48:43 AM,156,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,27846153.84615385,19230.76923076923,78.0,7.071067811865476,83,73,0,0.0,0.0,0,0,156,78.0,7.071067811865476,83,73,0,0,0,0,0,96,0.0,19230.76923076923,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,1876,0,0,0.0,0.0,0,0,78.0,7.071067811865476,83,73,Anomaly,Scan,5,SamsungE_d6
2777,192.168.0.23-52.220.168.85-42900-6500-6,192.168.0.23,42900,52.220.168.85,6500,6,26/05/2019 10:10:58 PM,73,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.2602739726,73.0,0.0,73,73,0,0.0,0.0,0,0,73,73.0,0.0,73,73,0,0,0,0,0,64,0.0,27397.2602739726,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,124,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Anomaly,DoS,7,SamsungE_d6
2778,192.168.0.23-114.31.35.40-40952-443-6,192.168.0.23,40952,114.31.35.40,443,6,10/09/2019 01:54:21 AM,148,0,2,0,1933,0,0,0.0,0.0,1448,485,966.5,680.9438302826453,13060810.81081081,13513.51351351351,148.0,0.0,148,148,0,0.0,0.0,0,0,148,148.0,0.0,148,148,0,1,0,0,0,64,0.0,13513.51351351351,485,1448,806.0,555.9883092296096,309123.0,0,0,0,1,1,0,0,0,0,1209.0,0.0,966.5,0,0,0,0,0,0,0,0,2,1933,-1,78,0,0,0.0,0.0,0,0,148.0,0.0,148,148,Anomaly,Mirai,1,SamsungE_d6
2779,192.168.0.23-223.39.118.183-39162-443-6,192.168.0.23,39162,223.39.118.183,443,6,10/09/2019 01:50:29 AM,145,0,3,0,1448,0,0,0.0,0.0,1448,0,482.6666666666667,836.0031897865781,9986206.896551725,20689.6551724138,72.5,0.7071067811865476,73,72,0,0.0,0.0,0,0,145,72.5,0.7071067811865476,73,72,0,0,0,0,0,96,0.0,20689.6551724138,0,1448,362.0,724.0,524176.0,0,0,0,0,1,0,0,0,0,482.6666666666667,0.0,482.6666666666667,0,0,0,0,0,0,0,0,3,1448,-1,1876,0,0,0.0,0.0,0,0,72.5,0.7071067811865476,73,72,Anomaly,Mirai,1,SamsungE_d6
2780,192.168.0.23-13.32.255.250-37666-80-6,192.168.0.23,37666,13.32.255.250,80,6,20/05/2019 04:58:09 AM,117,0,2,0,2896,0,0,0.0,0.0,1448,1448,1448.0,0.0,24752136.75213675,17094.01709401709,117.0,0.0,117,117,0,0.0,0.0,0,0,117,117.0,0.0,117,117,0,0,0,0,0,64,0.0,17094.01709401709,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,118,0,0,0.0,0.0,0,0,117.0,0.0,117,117,Normal,Normal,0,SamsungE_d6
2781,192.168.0.23-223.39.118.183-38904-443-6,192.168.0.23,38904,223.39.118.183,443,6,10/09/2019 01:41:46 AM,161,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,26981366.45962733,18633.54037267081,80.5,6.363961030678928,85,76,0,0.0,0.0,0,0,161,80.5,6.363961030678928,85,76,0,0,0,0,0,96,0.0,18633.54037267081,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,2025,0,0,0.0,0.0,0,0,80.5,6.363961030678928,85,76,Anomaly,Mirai,1,SamsungE_d6
2782,192.168.0.23-223.39.118.183-39074-443-6,192.168.0.23,39074,223.39.118.183,443,6,10/09/2019 01:47:50 AM,151,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,28768211.92052981,19867.54966887417,75.5,2.121320343559642,77,74,0,0.0,0.0,0,0,151,75.5,2.121320343559642,77,74,0,0,0,0,0,96,0.0,19867.54966887417,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,2016,0,0,0.0,0.0,0,0,75.5,2.121320343559642,77,74,Anomaly,Mirai,1,SamsungE_d6
2783,192.168.0.23-110.76.142.34-40608-443-6,192.168.0.23,40608,110.76.142.34,443,6,11/07/2019 01:21:32 AM,119,0,2,0,396,0,0,0.0,0.0,365,31,198.0,236.1736649163069,3327731.092436974,16806.72268907563,119.0,0.0,119,119,0,0.0,0.0,0,0,119,119.0,0.0,119,119,0,1,0,0,0,64,0.0,16806.72268907563,31,365,253.6666666666667,192.834989909335,37185.33333333333,0,0,0,1,1,0,0,0,0,380.5,0.0,198.0,0,0,0,0,0,0,0,0,2,396,-1,33,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Anomaly,Scan,6,SamsungE_d6
2784,192.168.0.23-223.39.115.148-47460-443-6,192.168.0.23,47460,223.39.115.148,443,6,10/09/2019 01:41:31 AM,140,0,3,0,4344,0,0,0.0,0.0,1448,1448,1448.0,0.0,31028571.42857144,21428.57142857143,70.0,1.414213562373095,71,69,0,0.0,0.0,0,0,140,70.0,1.414213562373095,71,69,0,0,0,0,0,96,0.0,21428.57142857143,1448,1448,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,65,0,0,0.0,0.0,0,0,70.0,1.414213562373095,71,69,Anomaly,Mirai,1,SamsungE_d6
2785,192.168.0.23-1.201.137.64-42846-80-6,192.168.0.23,42846,1.201.137.64,80,6,10/09/2019 01:49:36 AM,116,0,2,0,2920,0,0,0.0,0.0,1460,1460,1460.0,0.0,25172413.79310345,17241.37931034483,116.0,0.0,116,116,0,0.0,0.0,0,0,116,116.0,0.0,116,116,0,0,0,0,0,40,0.0,17241.37931034483,1460,1460,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2190.0,0.0,1460.0,0,0,0,0,0,0,0,0,2,2920,-1,59,0,0,0.0,0.0,0,0,116.0,0.0,116,116,Anomaly,Mirai,1,SamsungE_d6
2786,150.109.183.43-192.168.0.23-7100-36888-6,192.168.0.23,36888,150.109.183.43,7100,6,26/05/2019 10:11:04 PM,6355,1,1,0,380,0,0,0.0,0.0,380,380,380.0,0.0,59795.43666404406,314.7128245476003,6355.0,0.0,6355,6355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,1,0,0,20,20,157.3564122738001,157.3564122738001,0,380,253.3333333333333,219.3931022920578,48133.33333333334,0,0,0,1,1,0,0,0,1,380.0,0.0,380.0,0,0,0,0,0,0,1,0,1,380,-1,31,0,0,0.0,0.0,0,0,6355.0,0.0,6355,6355,Anomaly,DoS,7,SamsungE_d6
2787,192.168.0.23-1.201.137.64-42860-80-6,192.168.0.23,42860,1.201.137.64,80,6,10/09/2019 01:50:25 AM,80,0,2,0,2920,0,0,0.0,0.0,1460,1460,1460.0,0.0,36500000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,80,80.0,0.0,80,80,0,0,0,0,0,40,0.0,25000.0,1460,1460,1460.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2190.0,0.0,1460.0,0,0,0,0,0,0,0,0,2,2920,-1,55,0,0,0.0,0.0,0,0,80.0,0.0,80,80,Anomaly,Mirai,1,SamsungE_d6
2788,192.168.0.23-223.39.118.176-48668-443-6,192.168.0.23,48668,223.39.118.176,443,6,10/09/2019 01:50:44 AM,162,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12345.67901234568,162.0,0.0,162,162,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6172.83950617284,6172.83950617284,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Anomaly,Mirai,1,SamsungE_d6
